temperature
31.8046875
31.7890625
31.7890625
31.796875
31.796875
31.7890625
31.796875
31.7890625
31.7890625
31.78125
31.7890625
31.8046875
31.796875
31.796875
31.765625
31.7890625
31.8046875
31.7890625
31.796875
31.796875
31.8046875
31.796875
31.796875
31.796875
31.7890625
31.796875
31.796875
31.8046875
31.796875
31.796875
