temperature
31.765625
31.7734375
31.7421875
31.7578125
31.7578125
31.7734375
31.7578125
31.7734375
31.78125
31.7578125
31.78125
31.7578125
31.765625
31.7734375
31.7734375
31.7890625
31.765625
31.7578125
31.765625
31.765625
31.734375
31.765625
31.7734375
31.7734375
31.7734375
31.7890625
31.7734375
31.78125
31.7734375
31.78125
