temperature
31.84375
31.8359375
31.8359375
31.84375
31.828125
31.84375
31.84375
31.84375
31.828125
31.84375
31.828125
31.84375
31.84375
31.8046875
31.828125
31.8046875
31.8359375
31.8359375
31.8359375
31.8046875
31.8203125
31.8359375
31.8125
31.828125
31.8203125
31.828125
31.828125
31.828125
31.8125
31.8125
