temperature
32.5234375
32.53125
32.53125
32.515625
32.546875
32.5390625
32.546875
32.546875
32.5390625
32.53125
32.5390625
32.5390625
32.53125
32.5390625
32.53125
32.5234375
32.5390625
32.5234375
32.5234375
32.53125
32.5234375
32.53125
32.53125
32.5234375
32.5390625
32.5234375
32.5234375
32.5390625
32.5390625
32.5390625
