temperature
32.984375
32.9609375
33.0
32.9921875
33.0
33.0078125
33.0078125
32.9921875
33.0078125
32.9921875
33.0234375
33.0078125
33.0078125
33.015625
33.0078125
33.015625
33.0
33.0
33.0
33.015625
33.0
33.0078125
33.03125
33.0078125
33.015625
33.015625
33.0234375
33.015625
33.0
33.0234375
