temperature
28.6015625
28.578125
28.5859375
28.578125
28.5625
28.5625
28.5546875
28.578125
28.578125
28.5546875
28.5625
28.578125
28.5859375
28.5703125
28.578125
28.578125
28.578125
28.578125
28.59375
28.578125
28.5703125
28.5859375
28.578125
28.578125
28.59375
28.5859375
28.59375
28.5859375
28.5859375
28.59375
