temperature
32.109375
32.1171875
32.125
32.125
32.109375
32.125
32.140625
32.1171875
32.1171875
32.09375
32.1171875
32.125
32.140625
32.1328125
32.1328125
32.1328125
32.140625
32.140625
32.140625
32.1328125
32.1328125
32.09375
32.1171875
32.140625
32.125
32.140625
32.1328125
32.1328125
32.140625
32.140625
