temperature
31.265625
31.265625
31.25
31.28125
31.28125
31.2734375
31.265625
31.2890625
31.265625
31.28125
31.28125
31.2890625
31.28125
31.28125
31.28125
31.28125
31.2890625
31.28125
31.296875
31.296875
31.296875
31.296875
31.296875
31.296875
31.296875
31.3046875
31.296875
31.28125
31.296875
31.296875
