eda
0.0598489977419376
0.0607505775988101
0.0607783198356628
0.0619156956672668
0.0616937689483165
0.0638714283704757
0.0607783198356628
0.0619711764156818
0.0629837214946746
0.0626785680651664
0.0610279850661754
0.0596409402787685
0.0608754120767116
0.0599877014756202
0.0606673546135425
0.0595715902745723
0.0617908611893653
0.0601818896830081
0.0605286508798599
0.0604454278945922
0.0594190135598182
0.0588503256440162
0.0594883672893047
0.0590306408703327
0.0591970868408679
0.0587393641471862
0.0614440999925136
0.0597935169935226
0.0590029023587703
0.0595993287861347
0.0605841316282749
0.0613470077514648
0.0629143714904785
0.0609031543135643
0.0617769919335842
0.0607644468545913
0.0625121220946312
0.0629975870251655
0.0626924410462379
0.0614718422293663
0.0635940209031105
0.060847669839859
0.0619989186525344
0.0604731701314449
0.0611944310367107
0.0604038164019584
0.0617908611893653
0.0614579692482948
0.0618463419377803
0.0614440999925136
0.0616937689483165
0.0605009086430072
0.0620405301451683
0.0626092180609703
0.0613886192440986
0.0617076382040977
0.0612915270030498
0.0605286508798599
0.0601541474461555
0.0595854595303535
0.0594883672893047
0.0588225834071636
0.0614579692482948
0.057810042053461
0.0596132017672061
0.0598073862493038
0.0607505775988101
0.0594328865408897
0.0579626187682151
0.0580042265355587
0.0596270710229873
0.0589196793735027
0.0599877014756202
0.0612360425293445
0.0619711764156818
0.0607644468545913
0.0609170235693454
0.0583925992250442
0.0591277331113815
0.0602928511798381
0.0600847974419593
0.0616382881999015
0.0609863735735416
0.0629837214946746
0.0620405301451683
0.0615134537220001
0.0602512396872043
0.0609308928251266
0.0623040683567523
0.0609863735735416
0.0609586350619792
0.0623456798493862
0.0627479255199432
0.0636356323957443
0.0613192655146122
0.061818603426218
0.0634830594062805
0.0626924410462379
0.0631917789578437
0.0627063140273094
0.0614995807409286
0.0605702623724937
0.0587948448956012
0.0606118738651275
0.0605841316282749
0.0592109560966491
0.0614995807409286
0.060736708343029
0.0616244152188301
0.0615689344704151
0.0605702623724937
0.0606812238693237
0.0611528195440769
0.06249825283885
0.062789537012577
0.0610418580472469
0.0603067241609096
0.0608615428209304
0.0623456798493862
0.0613192655146122
