temperature
32.1484375
32.15625
32.1484375
32.1484375
32.15625
32.140625
32.140625
32.1328125
32.1484375
32.1484375
32.1640625
32.1484375
32.140625
32.1328125
32.140625
32.140625
32.140625
32.140625
32.1328125
32.1484375
32.140625
32.1484375
32.140625
32.1328125
32.140625
32.125
32.140625
32.1328125
32.140625
32.125
