temperature
29.9296875
29.953125
29.9375
29.9375
29.9296875
29.953125
29.9453125
29.9453125
29.9375
29.9453125
29.9453125
29.953125
29.953125
29.9375
29.9453125
29.9375
29.9296875
29.9453125
29.9375
29.9296875
29.9375
29.9375
29.921875
29.9375
29.9296875
29.9296875
29.9453125
29.9375
29.9375
29.9296875
