temperature
30.0
30.0078125
30.0078125
30.0
30.0
30.0078125
30.0078125
30.0
30.0078125
30.0078125
30.0078125
30.015625
30.0078125
30.0
30.015625
30.0078125
30.0078125
30.015625
30.0078125
30.0078125
30.015625
30.0078125
30.015625
30.0234375
30.0234375
30.015625
30.0078125
30.0234375
30.015625
30.015625
