temperature
31.671875
31.6484375
31.65625
31.65625
31.6640625
31.65625
31.6640625
31.65625
31.65625
31.6484375
31.65625
31.6640625
31.6640625
31.6640625
31.6640625
31.65625
31.6640625
31.6484375
31.671875
31.65625
31.65625
31.671875
31.65625
31.65625
31.65625
31.6640625
31.671875
31.6484375
31.65625
31.671875
