temperature
31.75
31.7578125
31.7578125
31.765625
31.765625
31.7578125
31.765625
31.7734375
31.7734375
31.765625
31.7734375
31.78125
31.78125
31.7890625
31.796875
31.796875
31.78125
31.7890625
31.8046875
31.8046875
31.8046875
31.8046875
31.8046875
31.796875
31.8046875
31.8125
31.8046875
31.8203125
31.8046875
31.8125
