temperature
32.3203125
32.3203125
32.328125
32.328125
32.328125
32.3125
32.328125
32.328125
32.34375
32.34375
32.3203125
32.3359375
32.3203125
32.3359375
32.328125
32.3359375
32.328125
32.328125
32.328125
32.328125
32.34375
32.3359375
32.3203125
32.3203125
32.34375
32.3359375
32.328125
32.328125
32.3359375
32.3359375
