temperature
33.40625
33.4140625
33.421875
33.421875
33.4140625
33.4140625
33.40625
33.40625
33.40625
33.3984375
33.40625
33.390625
33.40625
33.3984375
33.3984375
33.3984375
33.40625
33.3984375
33.40625
33.3984375
33.390625
33.3984375
33.3984375
33.390625
33.3828125
33.3984375
33.375
33.3828125
33.375
33.3984375
