temperature
30.1875
30.1796875
30.171875
30.1875
30.1875
30.1953125
30.1875
30.1953125
30.1796875
30.1875
30.1875
30.1796875
30.1875
30.171875
30.1875
30.1953125
30.1953125
30.203125
30.1796875
30.1796875
30.1953125
30.1875
30.1953125
30.1875
30.1796875
30.1875
30.1875
30.1796875
30.1875
30.1953125
