temperature
31.4765625
31.4765625
31.46875
31.484375
31.4765625
31.46875
31.4765625
31.4765625
31.4765625
31.46875
31.4765625
31.4765625
31.484375
31.484375
31.484375
31.46875
31.4609375
31.4609375
31.484375
31.4765625
31.46875
31.46875
31.4609375
31.4609375
31.4453125
31.46875
31.4765625
31.4765625
31.4609375
31.4609375
