temperature
32.78125
32.7890625
32.7890625
32.765625
32.765625
32.7578125
32.796875
32.828125
32.7890625
32.828125
32.828125
32.84375
32.84375
32.84375
32.8515625
32.8515625
32.8515625
32.859375
32.8671875
32.8671875
32.90625
32.90625
32.921875
32.8984375
32.890625
32.859375
32.859375
32.8515625
32.8359375
32.84375
