temperature
31.7109375
31.71875
31.7109375
31.7109375
31.7109375
31.71875
31.71875
31.71875
31.71875
31.7109375
31.71875
31.7109375
31.7109375
31.7109375
31.7109375
31.71875
31.71875
31.71875
31.6796875
31.6953125
31.7109375
31.71875
31.7109375
31.71875
31.71875
31.71875
31.703125
31.71875
31.7109375
31.71875
