temperature
29.609375
29.625
29.6015625
29.6171875
29.625
29.6171875
29.609375
29.609375
29.59375
29.59375
29.640625
29.625
29.625
29.625
29.609375
29.6328125
29.6328125
29.625
29.625
29.6171875
29.6328125
29.6328125
29.6328125
29.6328125
29.6328125
29.640625
29.625
29.6328125
29.6328125
29.625
