temperature
30.375
30.375
30.3671875
30.3515625
30.359375
30.3671875
30.359375
30.375
30.3828125
30.3671875
30.3671875
30.3515625
30.3203125
30.375
30.359375
30.359375
30.375
30.375
30.3671875
30.375
30.375
30.3671875
30.375
30.3828125
30.3828125
30.3828125
30.3671875
30.375
30.375
30.390625
