temperature
30.3046875
30.34375
30.359375
30.328125
30.3515625
30.359375
30.3515625
30.34375
30.3359375
30.3671875
30.34375
30.34375
30.3515625
30.34375
30.3515625
30.3515625
30.34375
30.328125
30.359375
30.3515625
30.3515625
30.3515625
30.34375
30.34375
30.328125
30.3125
30.34375
30.359375
30.359375
30.359375
